host_response_rate;host_is_superhost;host_listings_count;host_has_profile_pic;host_identity_verified;is_location_exact;accommodates;bathrooms;bedrooms;beds;price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;Cats;Other pets;FamilyKid Friendly;Shampoo;Washer;Hair Dryer;Pets Allowed;Breakfast;Iron;Carbon Monoxide Detector;Hangers;24Hour Checkin;Cable TV;Smoke Detector;TV;Hot Tub;First Aid Kit;Pets live on this property;Gym;Dryer;Free Parking on Premises;Smoking Allowed;Heating;Lock on Bedroom Door;Internet;Air Conditioning;BuzzerWireless Intercom;Doorman;Laptop Friendly Workspace;Pool;Essentials;Safety Card;Suitable for Events;Fire Extinguisher;Washer  Dryer;Wireless Internet;Kitchen;Dogs;Elevator in Building;Indoor Fireplace;Wheelchair Accessible;host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;neighbourhood_group_cleansed_Beacon Hill;neighbourhood_group_cleansed_Capitol Hill;neighbourhood_group_cleansed_Cascade;neighbourhood_group_cleansed_Central Area;neighbourhood_group_cleansed_Delridge;neighbourhood_group_cleansed_Downtown;neighbourhood_group_cleansed_Interbay;neighbourhood_group_cleansed_Lake City;neighbourhood_group_cleansed_Magnolia;neighbourhood_group_cleansed_Northgate;neighbourhood_group_cleansed_Other neighborhoods;neighbourhood_group_cleansed_Queen Anne;neighbourhood_group_cleansed_Rainier Valley;neighbourhood_group_cleansed_Seward Park;neighbourhood_group_cleansed_University District;neighbourhood_group_cleansed_West Seattle;zipcode_98102;zipcode_98103;zipcode_98104;zipcode_98105;zipcode_98106;zipcode_98107;zipcode_98108;zipcode_98109;zipcode_98112;zipcode_98115;zipcode_98116;zipcode_98117;zipcode_98118;zipcode_98119;zipcode_98121;zipcode_98122;zipcode_98125;zipcode_98126;zipcode_98133;zipcode_98134;zipcode_98136;zipcode_98144;zipcode_98146;zipcode_98177;zipcode_98178;zipcode_98199;"zipcode_99
98122";property_type_Bed & Breakfast;property_type_Boat;property_type_Bungalow;property_type_Cabin;property_type_Camper/RV;property_type_Chalet;property_type_Condominium;property_type_Dorm;property_type_House;property_type_Loft;property_type_Other;property_type_Tent;property_type_Townhouse;property_type_Treehouse;property_type_Yurt;room_type_Private room;room_type_Shared room;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;cancellation_policy_moderate;cancellation_policy_strict
1.0;0;1.0;1;1;1;4;1.0;2.0;2.0;110.0;150.0;50.0;1;0.0;2;30;17;43;73;162;15;95.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;0;1;3.63;1;0;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.86;1;1.0;1;1;1;2;1.0;1.0;1.0;100.0;100.0;50.0;2;75.0;3;1125;20;25;53;100;31;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;3.91;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.8;0;1.0;1;0;1;5;1.0;2.0;2.0;99.0;0.0;0.0;1;0.0;1;1125;30;60;90;365;2;100.0;9.0;9.0;10.0;10.0;9.0;9.0;0;0;0;1;2.0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0.98;0;21.0;1;0;1;2;1.0;1.0;1.0;34.0;500.0;10.0;1;10.0;1;1125;16;44;73;73;12;96.0;10.0;10.0;10.0;10.0;10.0;9.0;1;0;0;21;5.63;0;0;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1
0.98;0;21.0;1;0;1;2;1.0;1.0;1.0;41.0;500.0;10.0;1;10.0;1;29;17;47;76;76;21;95.0;10.0;10.0;10.0;9.0;9.0;10.0;1;0;0;21;5.94;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;4;1.0;1.0;2.0;98.0;0.0;100.0;2;20.0;2;1125;30;60;89;89;1;80.0;10.0;10.0;10.0;10.0;8.0;8.0;0;0;0;1;0.79;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;1.0;1;0;1;5;2.0;2.0;3.0;188.0;250.0;95.0;2;29.0;2;21;28;58;88;358;26;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;3.8;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;3;1.0;0.0;2.0;85.0;350.0;20.0;2;20.0;1;1125;16;46;76;336;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.65;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;0;1;2;1.0;0.0;1.0;80.0;0.0;25.0;2;25.0;2;1125;30;60;90;365;27;96.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;4.53;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.8;0;2.0;1;1;1;8;1.5;4.0;4.0;150.0;300.0;250.0;2;30.0;2;30;30;60;90;365;28;90.0;9.0;9.0;9.0;10.0;9.0;9.0;0;1;1;2;0.95;0;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;2.0;1;1;1;5;2.0;3.0;3.0;160.0;500.0;35.0;4;25.0;3;1125;30;60;90;365;1;100.0;10.0;10.0;10.0;10.0;8.0;10.0;0;0;0;2;0.06;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
;0;1.0;1;0;1;2;1.0;1.0;1.0;99.0;150.0;25.0;1;0.0;3;28;30;34;34;34;0;;;;;;;;0;0;0;1;;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;4;1.0;1.0;3.0;75.0;100.0;0.0;2;5.0;2;1125;28;58;88;363;30;94.0;10.0;10.0;10.0;10.0;9.0;9.0;0;0;0;1;2.74;0;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
;0;1.0;1;1;1;4;1.0;1.0;2.0;75.0;0.0;20.0;2;15.0;3;1125;30;60;90;365;32;96.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;0;1;1.68;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1
0.8;0;2.0;1;1;1;5;1.0;1.0;1.0;65.0;0.0;65.0;2;10.0;1;1125;3;33;63;338;0;;;;;;;;0;1;1;2;;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;3;1.0;0.0;1.0;95.0;0.0;35.0;1;0.0;1;30;13;17;47;322;54;96.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;0;1;2.56;0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.86;0;1.0;1;1;1;4;1.0;1.0;1.0;90.0;500.0;35.0;1;0.0;1;1125;6;36;66;341;6;88.0;9.0;8.0;10.0;10.0;9.0;9.0;0;0;0;1;1.48;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
;0;1.0;1;0;1;7;1.0;2.0;5.0;250.0;0.0;0.0;1;0.0;1;1125;0;0;0;146;1;100.0;8.0;8.0;10.0;10.0;10.0;8.0;0;0;0;1;0.19;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;2.0;1;1;1;8;1.0;1.0;3.0;115.0;200.0;50.0;1;20.0;2;1125;30;60;90;365;16;95.0;9.0;10.0;10.0;10.0;9.0;10.0;0;0;0;2;1.86;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;1;1;4;1.5;1.0;4.0;93.0;0.0;100.0;1;0.0;1;1125;30;60;90;365;0;;;;;;;;0;0;0;1;;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;45.0;100.0;0.0;1;10.0;3;1125;2;32;62;125;4;95.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.78;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;4;1.0;2.0;2.0;168.0;0.0;40.0;1;0.0;1;1125;7;29;54;160;145;95.0;10.0;9.0;10.0;10.0;9.0;9.0;1;0;0;1;4.19;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;1;1.0;1;1;1;2;1.0;1.0;1.0;127.0;150.0;50.0;2;0.0;3;28;4;34;64;153;21;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;2.97;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.98;0;21.0;1;0;1;2;1.0;1.0;1.0;35.0;500.0;10.0;1;10.0;1;1125;10;40;69;69;12;95.0;10.0;10.0;9.0;10.0;9.0;10.0;1;0;0;21;3.4;0;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1
1.0;1;1.0;1;1;1;2;1.0;1.0;2.0;65.0;0.0;15.0;1;0.0;1;1125;30;60;90;365;26;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;3.17;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
;0;1.0;1;1;1;7;3.5;3.0;5.0;279.0;0.0;125.0;1;0.0;2;1125;0;0;0;184;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.41;1;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;4;1.0;1.0;2.0;93.0;0.0;50.0;3;10.0;2;1125;25;55;85;174;14;93.0;9.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.44;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;65.0;0.0;0.0;2;15.0;2;14;28;58;88;363;148;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.52;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
0.9;1;2.0;1;1;1;8;2.0;4.0;5.0;150.0;150.0;125.0;1;0.0;7;60;0;0;0;41;4;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;0;2;0.71;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;8;2.0;3.0;3.0;375.0;250.0;100.0;8;25.0;2;365;30;60;90;365;17;94.0;10.0;9.0;10.0;10.0;10.0;10.0;0;0;0;1;0.71;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.67;0;1.0;1;1;0;2;1.0;0.0;1.0;85.0;0.0;0.0;1;0.0;1;1125;3;33;63;338;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.5;1.0;1.0;50.0;0.0;20.0;1;10.0;1;1125;30;60;90;365;0;;;;;;;;0;0;0;1;;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;55.0;0.0;25.0;1;20.0;1;4;12;12;12;12;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.94;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;35.0;0.0;0.0;1;0.0;1;1125;22;36;37;312;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
;0;1.0;1;1;0;2;1.5;1.0;1.0;85.0;0.0;0.0;1;0.0;1;1125;30;60;90;365;0;;;;;;;;0;0;0;1;;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;1;2.0;1;1;1;2;1.0;1.0;1.0;75.0;0.0;20.0;2;20.0;2;60;0;0;0;0;20;96.0;10.0;9.0;10.0;10.0;9.0;10.0;0;0;0;2;1.26;0;0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;3;1.5;2.0;2.0;70.0;100.0;0.0;2;10.0;1;1125;5;18;18;27;0;;;;;;;;0;0;0;1;;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;65.0;200.0;25.0;0;0.0;1;1125;12;42;72;346;60;96.0;10.0;10.0;10.0;10.0;9.0;10.0;0;0;0;1;6.14;0;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;2;1.0;1.0;1.0;99.0;200.0;40.0;2;20.0;2;13;23;53;83;262;5;100.0;10.0;10.0;10.0;10.0;9.0;9.0;0;0;0;1;0.27;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
